-0.15485,0.14907,-1.6121
-0.15491,0.14911,-1.6121
-0.15496,0.14915,-1.6121
-0.155,0.1492,-1.6122
-0.15503,0.14924,-1.6122
-0.15506,0.14928,-1.6122
-0.15509,0.14932,-1.6122
-0.15512,0.14933,-1.6122
-0.15515,0.14934,-1.6122
-0.15518,0.14934,-1.6122
-0.15521,0.14934,-1.6122
-0.15522,0.14933,-1.6122
-0.15523,0.14933,-1.6121
-0.15521,0.14933,-1.6121
-0.15518,0.14934,-1.6121
-0.15512,0.14936,-1.612
-0.15505,0.14938,-1.612
-0.15496,0.14942,-1.612
-0.15487,0.14946,-1.6119
-0.15477,0.1495,-1.6119
-0.15469,0.14953,-1.6119
-0.15462,0.14954,-1.6119
-0.15458,0.14953,-1.6118
-0.15457,0.14949,-1.6118
-0.15458,0.14943,-1.6117
-0.15461,0.14934,-1.6117
-0.15467,0.14922,-1.6116
-0.15475,0.1491,-1.6115
-0.15484,0.14897,-1.6114
-0.15491,0.14888,-1.6114
-0.15492,0.14887,-1.6114
-0.15482,0.14902,-1.6114
-0.15454,0.14941,-1.6116
-0.154,0.15015,-1.612
-0.15312,0.15132,-1.6125
-0.15188,0.15295,-1.6133
-0.15031,0.15497,-1.6143
-0.14859,0.15717,-1.6154
-0.14695,0.15923,-1.6164
-0.14561,0.16093,-1.6172
-0.14466,0.16219,-1.6178
-0.14407,0.16304,-1.6183
-0.14379,0.16356,-1.6186
-0.14373,0.16382,-1.6187
-0.14383,0.16391,-1.6188
-0.14402,0.1639,-1.6188
-0.14426,0.16381,-1.6188
-0.14451,0.16368,-1.6188
-0.14477,0.16353,-1.6188
-0.14502,0.16335,-1.6188
-0.14524,0.16315,-1.6188
-0.14545,0.16293,-1.6188
-0.14562,0.1627,-1.6188
-0.14576,0.16246,-1.6187
-0.14587,0.16222,-1.6187
-0.14593,0.16199,-1.6187
-0.14596,0.16179,-1.6186
-0.14595,0.16161,-1.6186
-0.1459,0.16146,-1.6186
-0.14582,0.16136,-1.6186
-0.14572,0.16129,-1.6186
-0.1456,0.16125,-1.6186
-0.14548,0.16124,-1.6187
-0.14536,0.16126,-1.6188
-0.14524,0.1613,-1.6189
-0.14512,0.16135,-1.619
-0.14502,0.16141,-1.6191
-0.14493,0.16147,-1.6192
-0.14486,0.16152,-1.6193
-0.14479,0.16157,-1.6194
-0.14474,0.1616,-1.6196
-0.1447,0.16162,-1.6197
-0.14467,0.16161,-1.6197
-0.14465,0.16159,-1.6198
-0.14463,0.16157,-1.6199
-0.1446,0.16154,-1.62
-0.14457,0.16151,-1.6201
-0.14452,0.16149,-1.6201
-0.14446,0.16146,-1.6202
-0.14439,0.16143,-1.6203
-0.14431,0.16139,-1.6204
-0.14422,0.16134,-1.6204
-0.14413,0.16128,-1.6205
-0.14404,0.16121,-1.6205
-0.14395,0.16112,-1.6206
-0.14386,0.16101,-1.6206
-0.14378,0.1609,-1.6206
-0.14369,0.16077,-1.6206
-0.14361,0.16063,-1.6206
-0.14352,0.16049,-1.6206
-0.14343,0.16034,-1.6206
-0.14333,0.16019,-1.6206
-0.14324,0.16004,-1.6206
-0.14314,0.1599,-1.6206
-0.14305,0.15977,-1.6206
-0.14295,0.15965,-1.6206
-0.14286,0.15956,-1.6206
-0.14277,0.15948,-1.6206
-0.1427,0.15942,-1.6206
-0.14265,0.15938,-1.6207
-0.14261,0.15935,-1.6208
-0.1426,0.15934,-1.6209
-0.14261,0.15934,-1.621
-0.14264,0.15935,-1.621
-0.1427,0.15937,-1.6211
-0.14277,0.15939,-1.6212
-0.14287,0.15941,-1.6213
-0.143,0.15943,-1.6214
-0.14313,0.15946,-1.6215
-0.14328,0.15948,-1.6216
-0.14342,0.15951,-1.6217
-0.14356,0.15955,-1.6217
-0.14369,0.15959,-1.6218
-0.1438,0.15965,-1.6219
-0.14389,0.15973,-1.622
-0.14395,0.15983,-1.6221
-0.14398,0.15995,-1.6223
-0.144,0.16009,-1.6224
-0.144,0.16025,-1.6226
-0.14401,0.16042,-1.6228
-0.14402,0.16059,-1.6229
-0.14405,0.16074,-1.6231
-0.14409,0.16088,-1.6233
-0.14415,0.16098,-1.6234
-0.14423,0.16106,-1.6235
-0.14432,0.16111,-1.6236
-0.14442,0.16115,-1.6237
-0.1445,0.16119,-1.6237
-0.14456,0.16125,-1.6238
-0.14457,0.16134,-1.6239
-0.14453,0.1615,-1.624
-0.14441,0.16173,-1.6241
-0.14422,0.16205,-1.6243
-0.14395,0.16245,-1.6245
-0.14363,0.16292,-1.6247
-0.14325,0.16346,-1.6249
-0.14284,0.16405,-1.6252
-0.14242,0.1647,-1.6255
-0.14197,0.16538,-1.6258
-0.14152,0.16611,-1.6261
-0.14106,0.16686,-1.6264
-0.14058,0.16762,-1.6267
-0.1401,0.16838,-1.627
-0.13961,0.16911,-1.6273
-0.13911,0.16981,-1.6275
-0.1386,0.17048,-1.6277
-0.13806,0.17112,-1.6278
-0.13749,0.17173,-1.628
-0.13689,0.17231,-1.6281
-0.13626,0.17286,-1.6281
-0.1356,0.17337,-1.6282
-0.13491,0.17384,-1.6282
-0.13419,0.17426,-1.6282
-0.13345,0.17463,-1.6281
-0.13266,0.17496,-1.628
-0.13185,0.17525,-1.6279
-0.131,0.17549,-1.6277
-0.13013,0.17569,-1.6275
-0.12925,0.17582,-1.6272
-0.12836,0.17591,-1.627
-0.12747,0.17592,-1.6266
-0.12661,0.17587,-1.6263
-0.12579,0.17573,-1.6259
-0.12502,0.17551,-1.6254
-0.12429,0.1752,-1.625
-0.1236,0.17481,-1.6244
-0.12293,0.17435,-1.6239
-0.12229,0.17385,-1.6233
-0.12167,0.17333,-1.6227
-0.12106,0.17281,-1.6221
-0.12047,0.17231,-1.6216
-0.11989,0.17183,-1.621
-0.11932,0.1714,-1.6204
-0.11875,0.17103,-1.6199
-0.11817,0.17071,-1.6194
-0.11758,0.17047,-1.6189
-0.11697,0.17029,-1.6185
-0.11633,0.17019,-1.6181
-0.11566,0.17015,-1.6177
-0.11498,0.17017,-1.6174
-0.11428,0.17024,-1.6171
-0.11359,0.17036,-1.6168
-0.11291,0.17049,-1.6165
-0.11225,0.17065,-1.6162
-0.11162,0.17081,-1.6159
-0.11102,0.17098,-1.6156
-0.11045,0.17115,-1.6153
-0.10991,0.17132,-1.615
-0.10937,0.1715,-1.6147
-0.10882,0.17169,-1.6145
-0.10825,0.17191,-1.6142
-0.10763,0.17217,-1.6139
-0.10697,0.17247,-1.6136
-0.10628,0.17283,-1.6134
-0.10555,0.17325,-1.6132
-0.1048,0.17375,-1.6131
-0.10404,0.17433,-1.613
-0.10329,0.17498,-1.6131
-0.10257,0.1757,-1.6132
-0.10189,0.17648,-1.6135
-0.10128,0.17729,-1.6138
-0.10077,0.1781,-1.6143
-0.10036,0.17887,-1.6148
-0.1001,0.17955,-1.6153
-0.099971,0.18011,-1.6158
-0.099989,0.18053,-1.6163
-0.10016,0.18078,-1.6167
-0.10048,0.18085,-1.6171
-0.10094,0.18075,-1.6175
-0.10153,0.18051,-1.6177
-0.10223,0.18017,-1.6179
-0.103,0.17979,-1.6181
-0.1038,0.17949,-1.6184
-0.10457,0.17937,-1.6186
-0.10523,0.17957,-1.6191
-0.10572,0.18022,-1.6198
-0.10596,0.18147,-1.6207
-0.10587,0.1834,-1.6221
-0.1054,0.18607,-1.6238
-0.1045,0.18951,-1.6259
-0.10315,0.19369,-1.6284
-0.10134,0.19856,-1.6311
-0.09907,0.20406,-1.6342
-0.096347,0.21014,-1.6374
-0.09319,0.21675,-1.6409
-0.08962,0.22387,-1.6445
-0.085662,0.23147,-1.6483
-0.081337,0.23957,-1.6523
-0.076666,0.24817,-1.6564
-0.071668,0.25727,-1.6606
-0.066371,0.26686,-1.6649
-0.060819,0.27691,-1.6692
-0.055067,0.28737,-1.6735
-0.049168,0.29823,-1.6775
-0.043142,0.30948,-1.6811
-0.036958,0.32117,-1.6842
-0.030534,0.33341,-1.6867
-0.023731,0.34636,-1.6886
-0.016346,0.36024,-1.6899
-0.0081194,0.37532,-1.6907
0.0012475,0.39187,-1.6908
0.012046,0.41013,-1.6903
0.024513,0.43029,-1.6892
0.038782,0.45242,-1.6873
0.054855,0.4765,-1.6844
0.072597,0.50236,-1.6801
0.091735,0.52971,-1.6743
0.11189,0.55815,-1.6664
0.13263,0.5872,-1.6562
0.1536,0.61643,-1.6435
0.17452,0.64541,-1.6284
0.19516,0.67378,-1.6109
0.21531,0.70122,-1.5915
0.23478,0.72742,-1.5706
0.25337,0.75212,-1.549
0.27093,0.77506,-1.5275
0.28733,0.79602,-1.5072
0.30251,0.81474,-1.4892
0.31646,0.83096,-1.475
0.32918,0.84436,-1.4657
0.34071,0.85461,-1.4623
0.35109,0.86137,-1.4653
0.36038,0.86435,-1.4742
0.36857,0.86332,-1.4881
0.3757,0.85818,-1.5053
0.38176,0.84891,-1.5242
0.38677,0.83562,-1.5431
0.3908,0.81853,-1.561
0.39397,0.79799,-1.5772
0.39642,0.77438,-1.5911
0.39822,0.74808,-1.6027
0.39938,0.71942,-1.6119
0.39986,0.68872,-1.6187
0.39963,0.65626,-1.6234
0.39868,0.62235,-1.626
0.39699,0.58729,-1.6265
0.39455,0.55141,-1.6253
0.39139,0.5151,-1.6225
0.38757,0.4788,-1.6185
0.38317,0.44302,-1.6135
0.37833,0.40833,-1.608
0.37318,0.37531,-1.6021
0.36788,0.34456,-1.5959
0.36251,0.3166,-1.5895
0.35717,0.29188,-1.5828
0.35188,0.2707,-1.5757
0.34665,0.25324,-1.5683
0.34142,0.23947,-1.5605
0.33618,0.22914,-1.5523
0.3309,0.22182,-1.5438
0.32561,0.21688,-1.5349
0.32034,0.21365,-1.5254
0.31518,0.2115,-1.5151
0.31025,0.21003,-1.504
0.30571,0.20913,-1.4922
0.30171,0.20898,-1.48
0.29835,0.2099,-1.4683
0.29566,0.21221,-1.4577
0.29361,0.21612,-1.4491
0.2921,0.22164,-1.4432
0.291,0.22858,-1.4403
0.2901,0.23661,-1.4404
0.28918,0.24529,-1.4432
0.28799,0.25413,-1.4482
0.28625,0.26264,-1.4546
0.28372,0.2704,-1.4617
0.28023,0.2771,-1.4691
0.27573,0.28257,-1.4764
0.27029,0.28682,-1.4833
0.26409,0.28995,-1.4898
0.25732,0.29214,-1.496
0.25021,0.29361,-1.5018
0.24288,0.29453,-1.5074
0.2354,0.29504,-1.5128
0.22784,0.29524,-1.5182
0.22026,0.2952,-1.5235
0.21274,0.29494,-1.5288
0.20535,0.29445,-1.5339
0.19813,0.29372,-1.5388
0.1911,0.29271,-1.5435
0.18427,0.29142,-1.548
0.17763,0.28985,-1.5522
0.17115,0.28802,-1.5562
0.16481,0.286,-1.56
0.15859,0.28384,-1.5637
0.15249,0.28167,-1.5672
0.14651,0.27958,-1.5708
0.14068,0.27769,-1.5744
0.13502,0.27609,-1.5781
0.12956,0.27482,-1.582
0.12433,0.2739,-1.586
0.11934,0.2733,-1.5901
0.11463,0.27296,-1.5943
0.11021,0.27279,-1.5984
0.10607,0.27273,-1.6025
0.10222,0.27271,-1.6065
0.098665,0.27273,-1.6103
0.095449,0.27281,-1.614
0.0926,0.273,-1.6178
0.090122,0.27335,-1.6215
0.087991,0.27384,-1.6253
0.086161,0.27447,-1.6293
0.084567,0.2752,-1.6333
0.083143,0.27596,-1.6375
0.081821,0.27673,-1.6417
0.080544,0.27745,-1.6461
0.079266,0.27809,-1.6505
0.077952,0.27865,-1.6549
0.076576,0.27913,-1.6593
0.075114,0.27953,-1.6638
0.073539,0.27987,-1.6682
0.071818,0.28014,-1.6727
0.069903,0.28034,-1.6771
0.067738,0.28041,-1.6816
0.065251,0.28032,-1.6861
0.06238,0.28,-1.6906
0.059071,0.27937,-1.695
0.055293,0.2784,-1.6993
0.051027,0.27705,-1.7035
0.046265,0.27528,-1.7076
0.041007,0.27311,-1.7116
0.035267,0.27054,-1.7155
0.02907,0.26761,-1.7192
0.02246,0.26435,-1.7229
0.015499,0.26086,-1.7266
0.0082727,0.25722,-1.7302
0.00088687,0.25356,-1.7337
-0.0065452,0.25003,-1.7374
-0.01393,0.24675,-1.7411
-0.021211,0.24383,-1.7449
-0.028365,0.24133,-1.7489
-0.035406,0.23926,-1.7532
-0.042369,0.23763,-1.7577
-0.049302,0.23639,-1.7625
-0.056257,0.23552,-1.7675
-0.063284,0.23504,-1.773
-0.070429,0.23496,-1.7787
-0.077707,0.23542,-1.7848
-0.085067,0.2366,-1.7913
-0.092377,0.23876,-1.7982
-0.099437,0.24221,-1.8055
-0.10601,0.2473,-1.8129
-0.11183,0.25437,-1.8202
-0.11664,0.26373,-1.8271
-0.12016,0.2757,-1.8331
-0.12215,0.29055,-1.8379
-0.1224,0.30847,-1.8412
-0.12076,0.32958,-1.8427
-0.11714,0.35387,-1.8422
-0.1115,0.38123,-1.8395
-0.10385,0.41146,-1.8341
-0.094239,0.44428,-1.8259
-0.082796,0.47937,-1.8144
-0.069688,0.51636,-1.7996
-0.055135,0.55488,-1.7813
-0.039397,0.59452,-1.7594
-0.022762,0.63488,-1.734
-0.0055304,0.67558,-1.7053
0.012004,0.71625,-1.6737
0.029586,0.75659,-1.6399
0.047008,0.79631,-1.6046
0.064116,0.83512,-1.5689
0.080807,0.87271,-1.5337
0.097018,0.90876,-1.5004
0.11273,0.94294,-1.4703
0.128,0.97494,-1.4448
0.14294,1.0045,-1.4253
0.1578,1.0315,-1.413
0.17284,1.0558,-1.4079
0.18824,1.0772,-1.4094
0.20406,1.0955,-1.4159
0.22024,1.1104,-1.4257
0.23663,1.1218,-1.4371
0.25306,1.1294,-1.4486
0.26931,1.1331,-1.4594
0.28518,1.133,-1.4691
0.30047,1.129,-1.4776
0.31494,1.1211,-1.4852
0.32836,1.1094,-1.4923
0.34055,1.0939,-1.4991
0.35143,1.0747,-1.5059
0.36102,1.0519,-1.5127
0.36942,1.0258,-1.5195
0.37679,0.99654,-1.5263
0.38324,0.96442,-1.5328
0.38879,0.92961,-1.5389
0.39335,0.8922,-1.5444
0.39672,0.85227,-1.5493
0.39864,0.80983,-1.5533
0.39892,0.76495,-1.5564
0.39753,0.71779,-1.5585
0.39469,0.66866,-1.5597
0.39077,0.61799,-1.5598
0.38611,0.56623,-1.559
0.38094,0.51384,-1.5573
0.37539,0.46128,-1.5549
0.36952,0.409,-1.5519
0.36333,0.35754,-1.5487
0.35685,0.30745,-1.5453
0.35016,0.25941,-1.5419
0.34346,0.21419,-1.5388
0.33703,0.17268,-1.5359
0.33121,0.13579,-1.5332
0.32638,0.10446,-1.5308
0.32281,0.079498,-1.5284
0.32071,0.061512,-1.526
0.32007,0.050745,-1.5231
0.32069,0.04699,-1.5194
0.32219,0.049564,-1.5146
0.32404,0.057362,-1.5083
0.32561,0.068981,-1.5007
0.32628,0.082881,-1.4916
0.32555,0.097597,-1.4808
0.32312,0.11195,-1.4683
0.3189,0.12519,-1.4541
0.3131,0.13713,-1.4385
0.30612,0.14807,-1.4222
0.29857,0.15873,-1.4064
0.29109,0.16999,-1.3924
0.28424,0.18265,-1.3817
0.27838,0.19718,-1.3754
0.27367,0.21366,-1.3743
0.27004,0.23176,-1.3786
0.2672,0.25085,-1.3877
0.26472,0.27016,-1.4007
0.26211,0.28886,-1.4163
0.25885,0.30622,-1.4333
0.25452,0.32165,-1.4508
0.24883,0.33476,-1.4678
0.24168,0.34538,-1.484
0.2331,0.35355,-1.499
0.22328,0.35947,-1.5127
0.2125,0.36351,-1.5253
0.2011,0.36609,-1.537
0.18941,0.36767,-1.5479
0.17777,0.36866,-1.5583
0.1665,0.36943,-1.5684
0.15586,0.37023,-1.5783
0.14605,0.37123,-1.588
0.13716,0.37241,-1.5976
0.12921,0.37366,-1.6068
0.1221,0.37478,-1.6156
0.11574,0.37559,-1.624
0.11001,0.37592,-1.6318
0.10485,0.37572,-1.639
0.10019,0.37498,-1.6457
0.095883,0.37372,-1.652
0.091676,0.37193,-1.6579
0.087319,0.36958,-1.6636
0.082677,0.36674,-1.669
0.077735,0.36346,-1.6745
0.072538,0.35984,-1.6798
0.067144,0.35592,-1.6851
0.061597,0.35174,-1.6905
0.055885,0.34732,-1.6957
0.049944,0.3426,-1.701
0.043683,0.33749,-1.7062
0.03701,0.3319,-1.7113
0.02984,0.32571,-1.7162
0.022106,0.31884,-1.7209
0.013768,0.31126,-1.7255
0.0048266,0.303,-1.7298
-0.0046747,0.29413,-1.7339
-0.014652,0.28481,-1.7379
-0.024987,0.27521,-1.7417
-0.03554,0.26554,-1.7454
-0.046164,0.256,-1.7491
-0.056725,0.2468,-1.7528
-0.067114,0.23812,-1.7565
-0.077233,0.23012,-1.7601
-0.086991,0.223,-1.7638
-0.096303,0.21695,-1.7674
-0.10511,0.21211,-1.771
-0.11339,0.20862,-1.7743
-0.12112,0.20657,-1.7775
-0.12832,0.20606,-1.7805
-0.13503,0.20714,-1.7833
-0.1413,0.20982,-1.7861
-0.14719,0.21405,-1.7887
-0.15279,0.21974,-1.7911
-0.15817,0.22678,-1.7932
-0.1634,0.23506,-1.7948
-0.16851,0.24447,-1.7959
-0.17349,0.25498,-1.7961
-0.17825,0.26664,-1.7955
-0.18271,0.27955,-1.7936
-0.18671,0.29393,-1.7905
-0.19008,0.31005,-1.7857
-0.19258,0.32823,-1.7792
-0.19397,0.34884,-1.7705
-0.19391,0.37224,-1.7595
-0.19209,0.39883,-1.7458
-0.18814,0.42889,-1.7293
-0.18179,0.46264,-1.7096
-0.1728,0.50011,-1.6866
-0.16107,0.54121,-1.6602
-0.14662,0.58564,-1.6308
-0.12959,0.63295,-1.5986
-0.11025,0.68257,-1.5642
-0.088972,0.7338,-1.5286
-0.066164,0.78585,-1.4925
-0.042253,0.83788,-1.457
-0.017656,0.88902,-1.4234
0.0072457,0.93844,-1.3933
0.032117,0.98539,-1.3684
0.056681,1.0293,-1.3504
0.08071,1.0696,-1.34
0.10402,1.106,-1.337
0.12645,1.1382,-1.3402
0.14789,1.1657,-1.3479
0.16831,1.1885,-1.3581
0.1877,1.2064,-1.3693
0.20612,1.2193,-1.3804
0.22366,1.2274,-1.3906
0.2404,1.2307,-1.3999
0.2564,1.2296,-1.4082
0.27169,1.2242,-1.4159
0.28628,1.2146,-1.4234
0.30022,1.2012,-1.4308
0.31363,1.1843,-1.4386
0.32665,1.164,-1.4467
0.33934,1.1405,-1.4552
0.35163,1.1142,-1.464
0.36341,1.0849,-1.473
0.37454,1.0528,-1.4819
0.3849,1.0179,-1.4907
0.39438,0.98039,-1.4991
0.40288,0.94026,-1.5071
0.41029,0.89765,-1.5144
0.41651,0.85268,-1.521
0.42146,0.80552,-1.5268
0.42507,0.75639,-1.5314
0.42734,0.70554,-1.5347
0.42826,0.65325,-1.5366
0.42787,0.59983,-1.5374
0.42621,0.54563,-1.5372
0.42339,0.49107,-1.5366
0.41949,0.43669,-1.5361
0.41466,0.38309,-1.5362
0.40901,0.331,-1.5375
0.40272,0.28125,-1.5401
0.39604,0.23474,-1.5439
0.38923,0.19241,-1.5487
0.38265,0.15517,-1.5539
0.37663,0.12385,-1.5586
0.37146,0.099113,-1.5622
0.36729,0.081338,-1.5639
0.3641,0.070566,-1.5633
0.3617,0.066445,-1.56
0.35975,0.068241,-1.5536
0.35786,0.074876,-1.5443
0.35559,0.085025,-1.5322
0.35255,0.09724,-1.5177
0.34841,0.11014,-1.5012
0.343,0.12266,-1.4831
0.33636,0.13423,-1.464
0.32874,0.14487,-1.4448
0.32058,0.15508,-1.4265
0.3124,0.16561,-1.41
0.30467,0.17715,-1.3962
0.29777,0.19012,-1.3857
0.29187,0.20454,-1.3791
0.28691,0.22008,-1.3765
0.28267,0.23614,-1.3778
0.27882,0.25207,-1.3827
0.27503,0.26728,-1.391
0.27099,0.2813,-1.4018
0.26645,0.29379,-1.4144
0.26119,0.30455,-1.428
0.25502,0.31344,-1.4421
0.24783,0.32041,-1.4559
0.23964,0.3255,-1.4692
0.23054,0.32883,-1.4817
0.22074,0.33062,-1.4932
0.2105,0.33118,-1.5039
0.20012,0.33085,-1.5139
0.18988,0.32997,-1.5233
0.18002,0.32882,-1.5323
0.17069,0.32755,-1.5411
0.1619,0.32622,-1.5497
0.15355,0.3247,-1.5581
0.14543,0.32281,-1.5662
0.13728,0.32031,-1.574
0.12892,0.31707,-1.5815
0.12031,0.31308,-1.5885
0.11154,0.30845,-1.5952
0.10284,0.30345,-1.6017
0.094525,0.29838,-1.6081
0.086822,0.29351,-1.6144
0.079788,0.28898,-1.6207
0.073344,0.28481,-1.627
0.067389,0.28094,-1.6333
0.061837,0.27732,-1.6397
0.056613,0.27387,-1.6459
0.051636,0.27057,-1.6522
0.046818,0.26738,-1.6585
0.042059,0.26427,-1.6648
0.037248,0.2612,-1.6711
0.032265,0.25811,-1.6774
0.026983,0.25492,-1.6837
0.021268,0.25157,-1.6901
0.014984,0.248,-1.6965
0.0080049,0.24415,-1.7028
0.00022,0.23999,-1.7092
-0.0084424,0.23554,-1.7156
-0.017999,0.23087,-1.722
-0.028402,0.22612,-1.7285
-0.039534,0.22147,-1.7352
-0.051226,0.21715,-1.7422
-0.063279,0.2134,-1.7496
-0.075484,0.21049,-1.7576
-0.087648,0.20864,-1.7662
-0.099603,0.20801,-1.7756
-0.11122,0.20872,-1.7858
-0.12241,0.2108,-1.7968
-0.13312,0.21426,-1.8084
-0.14329,0.2191,-1.8203
-0.1529,0.22534,-1.8322
-0.16188,0.23304,-1.8437
-0.17019,0.24232,-1.8543
-0.17777,0.25334,-1.8635
-0.18457,0.26632,-1.8709
-0.19052,0.2815,-1.8763
-0.19555,0.29913,-1.8792
-0.19953,0.31948,-1.8793
-0.20224,0.34285,-1.8764
-0.2034,0.36953,-1.8698
-0.20263,0.3998,-1.8593
-0.19957,0.43384,-1.8444
-0.19392,0.47164,-1.8247
-0.18545,0.51305,-1.7997
-0.17411,0.55767,-1.7692
-0.16004,0.60497,-1.733
-0.14351,0.65424,-1.6915
-0.12493,0.70477,-1.6455
-0.10477,0.75584,-1.5965
-0.083489,0.8068,-1.5464
-0.061493,0.85701,-1.4972
-0.039084,0.90587,-1.4509
-0.01649,0.95275,-1.4093
0.0061142,0.99709,-1.3741
0.028582,1.0384,-1.3466
0.050781,1.0762,-1.3281
0.07258,1.1102,-1.3187
0.093852,1.1402,-1.3179
0.11449,1.1658,-1.3237
0.13441,1.1868,-1.3339
0.15363,1.2032,-1.3462
0.17231,1.2149,-1.3589
0.19075,1.2222,-1.3708
0.2091,1.2252,-1.3812
0.22734,1.2242,-1.3904
0.24529,1.2194,-1.3986
0.26273,1.2108,-1.4064
0.27946,1.1985,-1.4143
0.29532,1.1826,-1.4228
0.31016,1.1632,-1.4319
0.32393,1.1403,-1.4417
0.3366,1.1141,-1.452
0.3482,1.0846,-1.4625
0.35875,1.052,-1.473
0.36832,1.0163,-1.4831
0.37694,0.9777,-1.4924
0.3846,0.93624,-1.5008
0.39127,0.89197,-1.508
0.39685,0.84488,-1.5138
0.40123,0.79495,-1.5183
0.40424,0.7421,-1.5212
0.40565,0.68625,-1.5226
0.40523,0.62736,-1.5226
0.40283,0.56555,-1.5213
0.39845,0.50117,-1.519
0.39227,0.43486,-1.5161
0.3846,0.36763,-1.5132
0.37585,0.3008,-1.5111
0.36649,0.23605,-1.5105
0.35705,0.17529,-1.5117
0.34817,0.12063,-1.515
0.34053,0.074188,-1.5198
0.33479,0.037864,-1.5254
0.33144,0.013048,-1.5311
0.33068,0.00034715,-1.5362
0.33232,-0.00063256,-1.5402
0.33573,0.0086808,-1.5431
0.33993,0.026027,-1.545
0.34377,0.048681,-1.5459
0.34619,0.073846,-1.5452
0.34638,0.098982,-1.5422
0.34388,0.12207,-1.536
0.3386,0.14182,-1.5259
0.33084,0.15784,-1.5117
0.32118,0.17058,-1.4939
0.31041,0.18112,-1.4741
0.29942,0.19087,-1.4539
0.28905,0.20116,-1.4352
0.27995,0.2129,-1.4193
0.27243,0.22643,-1.4073
0.26652,0.24155,-1.3996
0.26199,0.25764,-1.3965
0.25848,0.27396,-1.3977
0.25561,0.28977,-1.4029
0.25304,0.30457,-1.4114
0.25044,0.318,-1.4224
0.24757,0.32991,-1.4351
0.24423,0.34026,-1.4487
0.24027,0.34905,-1.4628
0.23559,0.35631,-1.4766
0.23012,0.36207,-1.49
0.22387,0.3664,-1.5027
0.21692,0.36947,-1.5145
0.20943,0.37152,-1.5257
0.20167,0.37287,-1.5362
0.19385,0.37377,-1.5463
0.18614,0.37442,-1.5562
0.17857,0.37481,-1.5657
0.17111,0.37482,-1.5751
0.16368,0.37425,-1.5841
0.15619,0.37291,-1.5927
0.14861,0.37064,-1.6007
0.1409,0.36742,-1.6082
0.13308,0.36328,-1.6152
0.12517,0.35835,-1.6217
0.11721,0.35278,-1.6279
0.10921,0.34676,-1.6338
0.10122,0.34049,-1.6395
0.093319,0.33415,-1.6451
0.085587,0.3279,-1.6507
0.078057,0.32181,-1.6562
0.070719,0.31591,-1.6618
0.063514,0.31015,-1.6672
0.05635,0.30447,-1.6726
0.049116,0.29878,-1.678
0.041698,0.29301,-1.6832
0.033989,0.28713,-1.6885
0.025886,0.28112,-1.6936
0.017296,0.27498,-1.6988
0.0081333,0.26871,-1.704
-0.0016716,0.26231,-1.7092
-0.012151,0.25578,-1.7144
-0.023281,0.2492,-1.7198
-0.034966,0.2427,-1.7253
-0.047049,0.2365,-1.7311
-0.059328,0.23087,-1.7373
-0.071589,0.2261,-1.744
-0.083626,0.22248,-1.7514
-0.095256,0.22022,-1.7595
-0.10634,0.21947,-1.7684
-0.11678,0.22028,-1.7779
-0.12653,0.22268,-1.788
-0.13557,0.2266,-1.7982
